,Iteration,Fitness,Time,State,pop_size,keep_pct,max_iters,Population Size,Keep Percent
84,64,1695.6632698716594,21.814847399999962,[19 11  6  5  2 15 18 13  1 20  8  3  7  4 10 17 14 12  0 16  9],200,0.8,512,200,0.8
85,128,1695.6632698716594,43.011284799999885,[19 11  6  5  2 15 18 13  1 20  8  3  7  4 10 17 14 12  0 16  9],200,0.8,512,200,0.8
86,256,1585.11328012514,85.66705909999996,[19  0  1  9 18  2  5 12 16  4  8 17 11 20  3  7 14 15 13  6 10],200,0.8,512,200,0.8
87,512,1585.11328012514,169.25682029999984,[19  0  1  9 18  2  5 12 16  4  8 17 11 20  3  7 14 15 13  6 10],200,0.8,512,200,0.8
88,0,2891.850390390902,0.025712800000064817,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],300,0.2,512,300,0.2
89,1,1889.1301352117355,0.4409685000000536,[ 0  8  6  2 16 18  1 10 13  9 19 11 20 17 14  4 15 12  3  7  5],300,0.2,512,300,0.2
90,2,1827.9055782483506,0.8987976999999319,[ 9 15 18  6 14 20  4 11  8 12 16  0  2  5 17  7  3 10 19 13  1],300,0.2,512,300,0.2
91,4,1634.7827300288664,1.9490077000000383,[ 9 13  2  6 10  0 15  8 20 19 11 17 14  3  7  4 16 18  5 12  1],300,0.2,512,300,0.2
92,8,1581.125620228445,3.8854099999998652,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
93,16,1581.125620228445,7.395704000000023,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
94,32,1581.125620228445,14.252979299999879,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
95,64,1581.125620228445,27.546364399999902,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
96,128,1581.125620228445,54.76030679999985,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
97,256,1581.125620228445,108.8961577,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
98,512,1581.125620228445,219.96137469999985,[ 0  8 11 10 16 18  9 12  1 13  6 19 14 17 20  4  3  7 15  2  5],300,0.2,512,300,0.2
99,0,2891.850390390902,0.05939760000001115,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],300,0.4,512,300,0.4
100,1,1675.7525251231284,0.4941317000000254,[15  0 19  8 17 14  7  4  2  5  9 16 12 10  3 11 20  6  1 13 18],300,0.4,512,300,0.4
101,2,1675.7525251231284,0.9266384999998536,[15  0 19  8 17 14  7  4  2  5  9 16 12 10  3 11 20  6  1 13 18],300,0.4,512,300,0.4
