,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
149,32,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
150,64,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
151,128,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
152,256,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
153,512,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
154,0,11.0,0.0006385999995472957,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.3,512,400,0.3
155,1,17.0,0.026969999999892025,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.3,512,400,0.3
156,2,18.0,0.04879999999957363,[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
157,4,18.0,0.09113759999945614,[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
158,8,19.0,0.17679359999965527,[1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
159,16,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
160,32,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
161,64,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
162,128,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
163,256,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
164,512,20.0,0.22028909999971802,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.3,512,400,0.3
165,0,11.0,0.0006595000004381291,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.4,512,400,0.4
166,1,17.0,0.026023600000371516,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.4,512,400,0.4
167,2,17.0,0.04755310000018653,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.4,512,400,0.4
168,4,18.0,0.09323219999987487,[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.4,512,400,0.4
169,8,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
170,16,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
171,32,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
172,64,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
173,128,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
174,256,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
175,512,20.0,0.1822283999999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
