,Iteration,Fitness,Time,State,pop_size,keep_pct,max_iters,Population Size,Keep Percent
149,32,20.0,0.41010069999902043,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
150,64,20.0,0.41010069999902043,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
151,128,20.0,0.41010069999902043,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
152,256,20.0,0.41010069999902043,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
153,512,20.0,0.41010069999902043,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.4,512,400,0.4
154,0,11.0,0.0007641000011062715,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.6,512,400,0.6
155,1,17.0,0.1437497999995685,[0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],400,0.6,512,400,0.6
156,2,17.0,0.3107116000010137,[0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],400,0.6,512,400,0.6
157,4,18.0,0.618447599999854,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.6,512,400,0.6
158,8,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
159,16,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
160,32,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
161,64,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
162,128,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
163,256,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
164,512,20.0,0.7708366000006208,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.6,512,400,0.6
165,0,11.0,0.0008778000010352116,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.8,512,400,0.8
166,1,16.0,0.14989729999979318,[0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.8,512,400,0.8
167,2,17.0,0.2954141999998683,[0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
168,4,17.0,0.5826431000004959,[0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
169,8,18.0,1.1886866000004375,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0.],400,0.8,512,400,0.8
170,16,19.0,2.339551400000346,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
171,32,19.0,4.6113272000002326,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
172,64,19.0,10.095887500001481,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
173,128,19.0,19.656366700000945,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
174,256,19.0,38.446088200000304,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
175,512,19.0,79.03419550000035,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.8,512,400,0.8
